Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN44,OUT035,2838.8720003652456
FDN44,OUT018,2414.4288113867538
FDF08,OUT049,1376.026662449026
FDF08,OUT027,2434.6718942166353
FDF08,OUT019,244.97440795664465
FDF08,OUT017,1379.7012830076096
FDK46,OUT049,4216.219510789164
FDK46,OUT017,4321.90471114763
FDK46,OUT013,4304.402889078628
FDK46,OUT046,3966.3031364022672
FDK46,OUT027,6103.499081283863
FDK46,OUT035,4321.675541592483
FDU35,OUT018,1386.2202213375049
FDU35,OUT049,1582.9013811501459
FDU35,OUT035,1676.951288389508
FDU35,OUT017,1641.2563478095012
FDU35,OUT013,1630.5255622713335
DRH49,OUT045,1382.5863347400561
DRH49,OUT049,1256.0958343377342
DRH49,OUT035,1427.465098003624
DRH49,OUT010,199.5940544403579
DRH49,OUT017,1370.6369449665806
DRH49,OUT027,2291.046348478147
FDG53,OUT027,3707.553811687334
FDG53,OUT046,2245.474486055979
FDG53,OUT045,2072.1453030093635
FDY49,OUT018,2470.888247560707
NCR29,OUT017,894.4509612298826
NCR29,OUT046,931.493175957002
NCR29,OUT013,771.0591992723482
NCR29,OUT049,913.1432449327699
NCR29,OUT019,166.98670680378578
NCD55,OUT018,547.9709760855369
NCD55,OUT046,720.9161641756843
NCD55,OUT045,702.7257438217381
NCD55,OUT013,661.6365575153653
NCD55,OUT035,739.5414290815332
NCP43,OUT027,4997.976897251256
NCP43,OUT049,3075.661460567368
NCP43,OUT017,3123.8976392215727
NCP43,OUT013,3113.138749245976
FDS14,OUT018,2297.852526403561
FDS14,OUT049,2629.3081148488295
FDS14,OUT027,4001.484849343891
FDS14,OUT046,2483.5751059275576
FDS14,OUT019,373.6576265634586
FDT12,OUT035,3920.1734879637493
FDT12,OUT019,544.7829028820452
FDT12,OUT049,3845.221698793738
FDP49,OUT017,895.678293721041
FDP49,OUT035,944.3822971518686
FDX37,OUT045,1474.5508597434396
FDX37,OUT046,1674.8463737628563
FDX37,OUT018,1394.2442990640045
FDN04,OUT049,3077.779296772237
NCS41,OUT035,3311.3657004096444
NCS41,OUT019,459.10592923020806
NCS41,OUT045,2819.069530931991
NCS41,OUT017,3246.761540435776
NCS41,OUT013,2941.9189001159084
NCS41,OUT010,460.43446734959434
NCS41,OUT018,2704.2108895570436
NCS41,OUT046,3035.3802467301853
FDN32,OUT019,479.4873193492245
FDN32,OUT046,3046.783646219008
FDN32,OUT013,3226.2871035166527
FDN32,OUT010,464.2995149556349
FDN32,OUT017,3217.1225383193464
FDC05,OUT045,2946.9569480776513
FDC05,OUT019,493.9276663071999
FDC05,OUT027,5446.765686274376
FDC05,OUT046,3076.5188339244432
FDC05,OUT013,3069.876991499232
FDT33,OUT017,2752.311199626007
FDT33,OUT013,2629.3779498803237
FDT33,OUT045,2852.780533743532
FDT33,OUT027,4521.989261685604
FDT33,OUT046,2698.7600939100403
FDT33,OUT035,3067.508176417649
FDR16,OUT013,3352.852375711522
FDR16,OUT027,5522.531378791159
FDR16,OUT010,546.5940471860786
FDR16,OUT019,582.0853479446251
FDR16,OUT045,3349.571038525631
FDR16,OUT017,3762.1833243871242
FDR16,OUT046,3376.207290552581
FDI34,OUT013,3777.0071120876796
FDI34,OUT027,5834.548448365658
FDI34,OUT019,558.7627332811415
DRI47,OUT019,378.11040820607536
DRI47,OUT017,2414.6801387071123
DRI47,OUT027,3797.338774916439
DRI47,OUT045,2283.065662102659
FDJ16,OUT027,1760.600966315526
FDJ16,OUT013,815.0971332907013
FDJ16,OUT045,926.3566123170526
FDB22,OUT018,2097.207417633995
FDB22,OUT013,2600.943207079161
FDB22,OUT017,2537.0141259278575
FDB22,OUT046,2550.25198356826
FDA52,OUT046,2692.6388591858454
FDA52,OUT010,457.4018006939618
FDA52,OUT018,2607.0844281958025
FDA52,OUT017,2782.8523044144663
FDA52,OUT019,431.8269868856789
DRD13,OUT046,1093.827751075399
DRN47,OUT019,457.7287751039823
DRK12,OUT046,680.0334631434225
DRJ37,OUT013,2365.308380955529
DRJ37,OUT035,2555.566846144495
DRJ37,OUT045,2499.506122343877
DRJ37,OUT049,2548.632774255455
DRJ37,OUT018,2149.223095582603
NCR30,OUT027,2098.6118145552527
NCR30,OUT017,1295.0500109342145
NCR30,OUT035,1308.8888825229355
NCR30,OUT046,1264.1750177687898
FDS39,OUT035,2372.643215386369
FDS39,OUT018,1825.366357595702
FDS39,OUT045,2227.8105550889827
FDS39,OUT046,2272.6991912735048
FDS39,OUT049,2388.277960358295
FDS39,OUT010,320.3337425733396
FDW37,OUT018,1246.2614440535463
FDW37,OUT046,1521.3555473903095
FDW37,OUT013,1405.7359979525695
FDW37,OUT035,1507.2311086797358
FDW37,OUT049,1403.2095092374832
FDO46,OUT010,471.83502849043083
FDO46,OUT046,3105.0447654733066
FDO46,OUT045,2765.7748170258087
FDD10,OUT049,3076.238661032615
FDD10,OUT046,2743.4753195878375
DRH13,OUT027,2825.857906967339
DRH13,OUT035,1868.4097076998892
DRH13,OUT049,1690.632040465343
DRH13,OUT017,1798.2584379193327
FDW50,OUT027,4167.191071273119
FDW50,OUT046,2631.73927604742
FDM57,OUT018,1195.1683604212838
FDM57,OUT013,1317.7681029593712
FDM57,OUT019,231.5248151953542
FDM57,OUT049,1322.3657028398497
FDM57,OUT027,2357.553748306571
FDU48,OUT045,1952.291837301464
FDU48,OUT018,1781.9507044341378
FDU48,OUT027,3468.970285405803
FDU48,OUT046,2176.5907000335437
FDU48,OUT013,2099.2927820370965
FDU48,OUT019,325.0500139245054
FDU48,OUT049,2219.1003820461906
FDR33,OUT027,2946.5658074236494
FDR33,OUT010,240.24904181892987
FDR33,OUT018,1460.8639386838581
FDR33,OUT013,1775.505516262202
DRM59,OUT035,2650.50710591943
DRM59,OUT046,2388.045606815593
FDE21,OUT035,2043.5245497416563
FDE21,OUT013,1882.604658244162
FDE21,OUT010,253.78433037055726
FDE21,OUT018,1595.0898947256248
FDE21,OUT019,291.8276606670212
FDE21,OUT046,2051.9443306617986
FDE21,OUT017,2046.6282054039787
FDK04,OUT035,954.1643545004648
FDK04,OUT018,749.4004469800062
FDK04,OUT049,900.6198297810298
FDK04,OUT013,826.8082163908397
FDX36,OUT027,5635.610535684948
FDX36,OUT035,3845.3342050305114
FDX36,OUT010,575.3779322609628
DRP47,OUT019,625.7336332215443
DRP47,OUT035,4041.283597368431
DRP47,OUT010,675.3934694137334
DRP47,OUT018,3637.4461599763385
DRP47,OUT045,3802.4984098633354
DRP47,OUT027,5877.231039533451
FDB09,OUT027,3323.614363090355
FDB09,OUT013,1960.1190127317843
FDB09,OUT045,1845.5554237805181
FDB09,OUT010,272.19860538914844
DRG27,OUT017,689.3382562618991
DRG27,OUT027,1240.6877224762497
DRG27,OUT013,665.9182800935725
DRG27,OUT035,723.2408741252052
FDZ22,OUT018,1160.8733683407652
FDZ22,OUT013,1298.1837579808057
FDZ22,OUT035,1383.0284716610454
FDZ22,OUT046,1367.8786649801834
FDF14,OUT013,2414.6059785613124
FDF14,OUT027,3903.3826453517454
FDF14,OUT018,2145.979771967622
FDF14,OUT046,2393.9642566595217
NCQ53,OUT035,4102.69242603927
FDJ60,OUT027,4284.931886604356
FDJ60,OUT010,400.5130861381689
FDJ60,OUT018,2341.2471928941745
NCA30,OUT045,2960.250746778289
NCA30,OUT017,3055.1711050996014
NCA30,OUT027,5175.201622595159
NCA30,OUT018,2899.0667841011054
NCN29,OUT018,632.7399001554317
NCN29,OUT013,744.9172692780832
NCN29,OUT027,1379.8899068543658
NCN29,OUT046,802.4956905780715
FDE40,OUT049,957.623003050504
FDE40,OUT035,1077.0632284234769
FDE40,OUT013,930.701337786193
FDE40,OUT046,1060.3050633585176
FDS46,OUT027,3103.3201419887364
FDS46,OUT045,1704.0804665775274
FDS46,OUT035,2027.0045900811333
FDS46,OUT013,1942.9856430174218
NCE18,OUT027,6179.491684899774
NCE18,OUT017,4237.8218873679025
NCE18,OUT049,4191.686670137339
FDF33,OUT049,1707.1003766614751
FDF33,OUT046,1909.6794368703559
FDF33,OUT017,1851.6669885999204
FDF33,OUT013,1740.6242071853972
NCK19,OUT049,3369.6097813342667
NCK19,OUT017,3277.0478070512854
NCK19,OUT027,5335.711394858195
FDA22,OUT017,2541.6431049749945
FDA22,OUT010,436.1226832236535
FDA22,OUT045,2813.210479555969
FDA22,OUT018,2323.624564880433
FDA22,OUT013,2713.867098892535
FDA22,OUT049,2906.1830106392094
FDP27,OUT046,3012.27372382137
FDP27,OUT049,3338.515191324378
FDP27,OUT017,3138.5951624060986
FDF22,OUT027,5585.082385897463
FDF22,OUT019,580.5272001021585
NCO54,OUT035,926.6666630196864
NCO54,OUT010,136.91174491073738
DRL60,OUT013,2414.6059785613124
DRL60,OUT017,2536.6749832811934
DRL60,OUT027,3903.3826453517454
NCR17,OUT046,2035.5003019688377
NCR17,OUT049,1971.4133555963674
FDE52,OUT045,1420.1228495605133
FDE52,OUT035,1470.9136278879676
FDE52,OUT013,1298.1145589917803
FDE52,OUT046,1441.3434518482454
FDE52,OUT017,1410.2353765582288
FDE52,OUT049,1381.372829203649
FDE52,OUT018,1231.0456553332963
NCK18,OUT017,2799.9929904586593
NCK18,OUT019,427.779217834079
NCK18,OUT046,2667.2387157434778
FDI20,OUT017,3952.4685459191655
FDI20,OUT035,3768.3279615018487
FDI20,OUT049,3765.3880613431284
DRL47,OUT017,2120.287578769095
DRL47,OUT018,1748.7313797543957
DRL47,OUT013,1991.629379738483
DRL47,OUT019,329.10762681772815
FDA43,OUT035,3346.059056099945
FDA43,OUT046,3206.8098581826794
FDA43,OUT045,2850.006637345191
FDA43,OUT049,3321.505013131822
FDA43,OUT019,494.63074046296884
NCM17,OUT049,759.6222580174228
NCM17,OUT035,735.2113841664386
NCM17,OUT045,728.3966115777995
NCM17,OUT010,133.53911455156552
FDE02,OUT035,1577.5924539302612
FDE02,OUT018,1282.7560931161195
FDE02,OUT010,202.30785819755693
FDE02,OUT045,1455.080432697444
FDE02,OUT049,1425.7865024124083
DRL23,OUT027,2794.0828206338438
DRL23,OUT018,1385.5029434885166
DRL23,OUT046,1824.3799830303424
DRL23,OUT017,1790.2100335448476
DRL23,OUT019,268.9197313743537
FDD57,OUT045,1483.8573789866853
FDD57,OUT018,1294.1690830055145
FDM58,OUT045,1724.5328530719491
FDM58,OUT035,1768.629337787728
FDX44,OUT045,1381.1315573864083
FDX44,OUT046,1436.9009401932447
FDX44,OUT019,243.3074510093408
FDQ36,OUT013,641.7686997225792
FDQ36,OUT027,1304.9214258120005
NCG54,OUT035,2879.08527703176
NCG54,OUT017,2723.8645550902706
NCG54,OUT049,2992.9339339478656
NCG54,OUT013,2717.4075214839495
FDV21,OUT019,350.01236677011804
FDV21,OUT046,2072.416854085626
FDV21,OUT017,2167.4956679529887
FDV21,OUT045,1978.215847465885
FDV21,OUT049,2101.568771021932
FDV21,OUT013,2091.071956082428
FDS12,OUT027,3289.7948471385175
FDS12,OUT046,2062.213734735049
FDS12,OUT049,2095.386813597032
FDS12,OUT045,1970.5472339939142
DRF25,OUT018,498.0630132436195
DRF25,OUT017,624.6558768776842
FDV11,OUT017,2923.6718192403628
FDV11,OUT018,2556.3669935141693
FDV11,OUT013,2941.9890903845744
FDV11,OUT027,4787.570821313239
FDC46,OUT018,2787.5657561944613
FDC46,OUT045,2906.9907855332312
FDU14,OUT018,3382.885829128701
FDU14,OUT049,4208.386391648978
FDU14,OUT017,4210.420529064027
FDU14,OUT013,4320.373729344496
FDT60,OUT027,3300.8821102158226
FDT60,OUT013,1993.214045645789
FDT60,OUT049,2107.457426071155
FDT60,OUT035,2056.769449185938
FDT60,OUT010,273.0350007323295
NCV06,OUT049,3302.358301838683
NCV06,OUT010,488.5188487005848
FDC44,OUT018,1580.6835791595615
FDC44,OUT035,1789.7655165800884
FDC44,OUT010,271.27970067459484
FDQ27,OUT045,1548.5213886710978
FDQ27,OUT027,2795.194704480071
FDQ27,OUT017,1749.2243634379558
FDQ27,OUT035,1774.288253344612
FDQ27,OUT013,1760.3258436406798
FDX14,OUT035,1296.7354649913636
FDX14,OUT018,1110.535960329451
FDX14,OUT027,2154.5606929980604
FDX14,OUT045,1165.0795390852134
FDX14,OUT013,1164.9770645239334
FDA31,OUT013,3041.1329099922295
FDA31,OUT010,451.4796829643895
FDA31,OUT049,2989.3019700947934
FDA31,OUT027,4470.41436820172
FDA31,OUT046,2667.7031984758673
FDF40,OUT049,4217.947562607297
FDF40,OUT013,4168.096370950478
FDF40,OUT046,3591.828306158819
FDF40,OUT045,3911.11389401997
FDF40,OUT018,3297.959884055279
FDU11,OUT049,2014.4738640386104
FDU11,OUT010,267.8182118039862
FDU11,OUT046,1945.6617046415715
FDU11,OUT019,305.6427832043342
FDP23,OUT010,595.2050647950828
FDP23,OUT019,548.0345737903867
FDP23,OUT017,4014.061537608893
FDP23,OUT049,3841.4317987284953
FDP23,OUT046,3547.130765412118
FDV20,OUT045,1847.7941282448198
FDV20,OUT046,2118.110703786536
FDG02,OUT049,3294.208226955636
FDG02,OUT045,2767.0478852537
FDG02,OUT035,3127.5646005187564
FDG02,OUT013,3166.2204885660904
FDI57,OUT045,2894.0136093730453
FDY32,OUT017,2569.4660575552207
FDY32,OUT018,2360.339013897905
FDY32,OUT027,4016.0953875711652
FDY32,OUT013,2786.970589460318
FDY32,OUT049,2730.384586416694
FDY32,OUT046,2683.2727952749156
FDY32,OUT035,2660.1808676629526
DRM35,OUT046,2691.4603093422484
DRM35,OUT049,3173.9851252795856
DRM35,OUT018,2581.3340433353997
DRM35,OUT013,2872.100791893182
NCW06,OUT049,3295.3567196787217
NCW06,OUT046,3255.5395065967186
NCW06,OUT013,2889.380496245297
NCW06,OUT027,5269.859426927967
FDD52,OUT017,1874.072253553984
FDD52,OUT045,1707.2058565239247
FDW43,OUT027,6117.146130873193
FDW43,OUT018,2963.6569609073754
FDW43,OUT045,3685.1038274657617
FDW43,OUT035,4017.1137821568445
FDW43,OUT019,544.9517039325738
FDB51,OUT049,977.3915895049743
FDB51,OUT027,1702.5641927561833
DRK47,OUT017,4033.0481944394087
DRK47,OUT010,590.0039837145564
DRK47,OUT027,5784.222188813415
DRK47,OUT035,3966.7272133491606
DRL01,OUT046,3734.3211559351616
DRL01,OUT045,3650.8681789890106
DRL01,OUT018,3212.781444218055
FDZ36,OUT045,2834.6745024872057
FDZ36,OUT027,5248.6348989666185
FDZ36,OUT049,3342.4993512296787
FDZ36,OUT019,468.3860361086834
FDZ36,OUT010,475.9371025363217
FDX49,OUT049,3699.5839855418108
FDX49,OUT046,3642.351116886168
FDF46,OUT049,1890.764961329027
FDF46,OUT013,1954.5671974629993
FDF46,OUT046,1887.8750170447313
FDF46,OUT018,1690.6956200532918
FDO33,OUT046,1822.2579790628085
FDO33,OUT017,1841.4140477287322
FDO33,OUT027,3068.706811769618
FDO33,OUT045,1702.334873087589
FDO33,OUT035,1832.9925227733597
FDO33,OUT013,1906.9978517870697
FDI38,OUT018,2868.976863321102
FDI38,OUT027,5594.466769043609
FDI38,OUT013,3296.524570356958
FDI38,OUT035,3653.0852917495913
FDV02,OUT035,2968.5269630701664
FDV02,OUT046,2693.894153057103
FDV02,OUT017,2815.4357974507247
FDN02,OUT018,3074.769238922204
FDN02,OUT049,3602.3470012139073
FDN02,OUT010,533.9852700646395
NCF19,OUT035,781.5379867413509
NCF19,OUT010,130.0606548065649
NCF19,OUT046,818.2389631293573
NCF19,OUT045,798.8516752500526
NCF19,OUT049,840.5624731428752
FDG50,OUT027,2460.5082641132835
FDG50,OUT019,246.84684001948824
FDH02,OUT010,198.60253258159594
FDH02,OUT035,1494.3085396590875
FDH02,OUT046,1444.6020002571977
FDH02,OUT049,1383.1285085457807
FDE32,OUT045,654.0931437165086
FDE32,OUT049,699.3641673407686
FDI24,OUT017,2812.5898274354317
FDI24,OUT049,3198.5009184128007
FDI24,OUT018,2603.067040296236
FDI24,OUT046,2638.7498438102257
FDZ27,OUT046,809.652834033107
FDZ27,OUT018,626.1709012738764
FDZ27,OUT035,789.2321277910937
FDZ27,OUT027,1361.4058998337628
NCL18,OUT027,5174.775448492675
NCL18,OUT045,2937.081838065289
FDE41,OUT013,1320.1100169670347
FDE41,OUT027,2293.7889245322776
FDE41,OUT018,1222.3890125194903
NCF06,OUT018,3450.272808697601
NCF06,OUT013,4333.418000430959
NCF06,OUT045,3976.27971795942
NCF06,OUT035,4309.255971208515
NCF06,OUT027,6159.917126034178
NCF06,OUT017,4303.573401343763
FDI32,OUT017,1934.8728459496144
FDI32,OUT046,1766.0509035787798
FDI32,OUT018,1594.6854156340414
NCD30,OUT018,1316.447301876126
NCD30,OUT017,1646.7378416272193
NCD30,OUT049,1546.831138508119
NCD30,OUT035,1696.7642723563465
NCD30,OUT010,217.81797230331136
NCD30,OUT046,1592.390793215691
FDU59,OUT017,2553.310297131602
FDU59,OUT035,2678.03766949657
FDU59,OUT045,2580.2799212219993
FDU59,OUT018,2299.528239116569
NCY42,OUT027,3687.8679271789024
NCY42,OUT018,1915.487312747412
NCY42,OUT035,2396.3709885279295
NCY42,OUT017,2409.6586320918937
NCY42,OUT019,357.1439338154537
DRJ51,OUT019,551.1054529705802
DRJ51,OUT018,3279.83464061556
DRJ51,OUT027,5827.176562237587
DRJ51,OUT046,3636.42115436513
FDV34,OUT046,1250.781372928965
FDV34,OUT027,2158.922924517493
FDV34,OUT035,1287.6423618944675
FDV34,OUT017,1234.1312152858231
FDO32,OUT010,143.42040674511512
FDA13,OUT010,138.3410510690664
FDA13,OUT046,705.3278940285376
FDN28,OUT045,1580.3826345227449
FDN28,OUT027,2647.5001087141636
FDN28,OUT013,1667.5354922084962
FDX45,OUT035,2596.1824475615313
FDN16,OUT027,2725.26155246408
FDN16,OUT018,1400.8106552611666
FDN16,OUT019,261.4296763170353
FDN16,OUT035,1713.1993441168247
FDA50,OUT045,1445.2559712899258
FDA50,OUT018,1322.7699741014308
FDU46,OUT035,1466.0382804741341
FDU46,OUT018,1209.0350212283024
FDR11,OUT046,2605.2270670602475
FDR11,OUT010,400.6251082733215
FDR11,OUT027,3878.724573582525
FDR11,OUT018,2339.7228435004617
FDR11,OUT017,2562.815785840138
FDY24,OUT019,170.40692954386816
FDY24,OUT017,903.2992165435213
FDY24,OUT045,854.3657024589505
FDY24,OUT027,1711.2070776218993
FDY24,OUT046,958.280343421579
FDS27,OUT027,5247.779649983562
FDS27,OUT018,2710.912395443092
FDW44,OUT035,3126.551824531768
FDW44,OUT018,2589.0656128503506
FDW44,OUT027,4638.404037241457
FDT21,OUT019,638.3524958626236
FDW04,OUT017,2153.746260195033
FDW04,OUT035,2139.6789098885165
FDW04,OUT013,2055.5096854841076
FDW04,OUT018,1786.417457237393
FDW04,OUT049,2168.2861908285595
NCY53,OUT045,1645.1241366648724
NCY53,OUT049,1828.2458229105825
NCY53,OUT019,279.5927481469775
NCY53,OUT035,1862.8995417125618
NCO06,OUT017,648.9406919045263
NCO06,OUT045,630.5705307359933
NCO06,OUT049,707.1788641489771
FDZ33,OUT045,2425.1244452666906
FDZ33,OUT046,2509.093621993509
DRE12,OUT017,1841.8354742349322
DRE12,OUT018,1570.4387281484724
DRI01,OUT035,3121.879427893745
DRI01,OUT049,2908.7476677311124
FDN34,OUT046,2741.8264124674547
FDN34,OUT045,2879.3047999891965
FDN34,OUT018,2527.526227694585
FDF59,OUT046,2133.815239913526
FDF59,OUT013,2105.256346162787
FDF59,OUT010,285.07902294861464
FDF59,OUT019,298.72396146731364
FDF59,OUT045,1872.6710872025287
FDF59,OUT027,3348.4788278363085
FDU16,OUT035,1389.508136994571
FDU16,OUT018,1183.345801337628
FDU16,OUT046,1368.2782706849
FDU16,OUT017,1372.7683901151324
FDU16,OUT027,2316.169243961363
FDU28,OUT035,3273.2670377358986
FDU28,OUT049,3352.337944594359
FDU28,OUT045,2908.9097382536693
FDU28,OUT010,476.4109075843121
FDU28,OUT013,3120.7603749252153
DRI23,OUT046,2613.427221989793
DRI23,OUT013,2753.3214528448243
FDG21,OUT035,2538.9197282338773
FDG21,OUT013,2495.9168511653506
NCK07,OUT027,4205.382483725512
NCK07,OUT013,2527.0162910480676
FDZ01,OUT019,262.70686027630023
FDZ01,OUT018,1371.1923991867138
FDZ01,OUT017,1776.709343150573
FDZ01,OUT045,1572.9593129594787
FDX07,OUT017,3188.2071698491386
FDX07,OUT046,3037.412084847236
FDX07,OUT013,3183.7741995012584
FDY47,OUT019,325.40392569708285
FDY47,OUT017,2128.0697677861685
FDJ12,OUT027,5605.4073068784
FDJ12,OUT018,2969.2489050146105
FDJ12,OUT035,3679.168394323623
FDJ12,OUT010,545.7457886781103
FDJ12,OUT046,3422.7844561216452
FDC34,OUT035,2582.636833005657
FDC34,OUT027,3824.3729122372415
FDC34,OUT017,2514.9133545192635
FDK22,OUT049,3838.214171132701
FDK22,OUT013,3439.569371425318
FDK22,OUT017,4001.4004020019347
NCP54,OUT013,1959.3183405424506
NCP54,OUT027,3339.848151652805
NCP54,OUT046,2124.797284515129
NCP54,OUT045,1840.126964535182
NCW41,OUT010,377.1845035828241
NCW41,OUT018,2334.451112011813
NCW41,OUT013,2495.094636767472
FDK51,OUT018,3495.1228770681714
FDK51,OUT045,3913.8273028330336
FDR58,OUT017,1413.6339198560142
FDR58,OUT010,203.42492988067568
NCL29,OUT013,2641.792748905573
FDG47,OUT019,741.503910044221
FDG47,OUT045,3895.637382104431
FDG47,OUT049,4198.7658576597605
FDG47,OUT027,5899.607652654323
FDV57,OUT035,3260.706665041756
FDO45,OUT010,195.84994649716634
FDO45,OUT013,1340.0610853759356
FDO45,OUT035,1476.8587729580076
NCN18,OUT049,1770.918065291878
NCN18,OUT017,1867.0554588934463
NCN18,OUT046,1755.8210647067435
FDY01,OUT046,1796.4727674837302
FDY01,OUT045,1802.539703154783
FDY01,OUT017,1990.139587627801
FDY01,OUT027,3091.6990337485345
FDU43,OUT045,3773.0023872997986
FDU43,OUT019,572.0347478092664
FDU43,OUT049,3970.5819373606264
FDU43,OUT018,3206.3541412464574
FDU43,OUT035,4043.9213179156964
FDU43,OUT017,4075.6225231300427
FDU43,OUT046,3745.5017671241635
FDK28,OUT013,4262.465921777557
FDK28,OUT035,4321.7807118212795
FDK28,OUT045,3877.5781894271004
FDK28,OUT049,4206.159168154686
NCQ29,OUT049,4162.044409724382
NCQ29,OUT010,727.8254259730749
NCQ29,OUT045,3831.7550342938544
NCQ29,OUT027,5911.830802490518
NCQ29,OUT018,3611.5553127145463
NCQ29,OUT035,4205.856527934099
NCQ29,OUT013,4178.785597539687
FDG20,OUT049,3074.0555976543665
FDG20,OUT027,4742.390102413022
FDG20,OUT013,3158.819200492217
FDG20,OUT035,2849.2344693667196
FDN13,OUT035,1608.7756622905692
FDN13,OUT027,2826.229421205082
FDN13,OUT018,1369.5904137660555
FDP38,OUT018,650.4578742844757
FDP38,OUT046,820.1831165281129
FDP38,OUT035,816.042333880643
FDP38,OUT045,775.3808104737777
FDP38,OUT019,143.38581701097837
FDN33,OUT045,1462.5792009309373
FDN33,OUT018,1287.0708818221879
FDN33,OUT035,1528.988637159027
FDN33,OUT017,1684.8635262468276
FDG35,OUT017,3017.6914618559094
FDG35,OUT013,2960.343125951892
FDG35,OUT045,2737.026304137666
FDG35,OUT035,3091.488383684347
NCZ42,OUT046,3601.721096171647
NCZ42,OUT045,3805.667925084532
NCZ42,OUT019,610.1953288186052
NCZ42,OUT027,6158.055211203911
NCZ42,OUT018,3132.8293021157447
FDN52,OUT049,1324.8978696317895
FDN52,OUT010,197.52134832681477
FDN52,OUT017,1476.9884155347654
FDN52,OUT013,1328.3206793589075
FDN52,OUT046,1479.2691318856873
FDN52,OUT035,1433.343463971692
FDN52,OUT018,1193.5701321330898
FDN52,OUT045,1392.1605123006113
DRI13,OUT045,3331.385935362854
DRI13,OUT027,5814.853587659854
DRI13,OUT049,3833.502667734636
DRI13,OUT035,3897.0228085518443
FDD26,OUT049,3344.337392524924
FDD26,OUT013,3001.7524197405896
FDD26,OUT018,2779.8427768508614
FDI27,OUT046,774.31801691936
FDI27,OUT018,580.5149983450785
FDI27,OUT010,130.86380938925916
FDI27,OUT013,699.775281375049
FDI27,OUT035,767.2763133278262
FDY58,OUT027,6137.732484597459
FDY58,OUT019,551.8587296049878
FDY58,OUT045,3711.5199541327547
FDY58,OUT013,3834.7233437645914
FDY58,OUT010,580.626825998086
FDY58,OUT035,4022.131294423836
FDY58,OUT046,3653.754434034708
NCN06,OUT018,2389.8885898126337
NCN06,OUT027,4074.5592377682588
NCN06,OUT045,2576.1809325617364
NCN06,OUT049,2819.7022120074457
FDS11,OUT045,3601.78679412822
FDS11,OUT018,3085.6508402154577
FDS11,OUT013,3764.081752834076
FDU44,OUT013,2418.512447434619
FDU44,OUT046,2610.4101737486003
FDU44,OUT045,2619.3844507353656
FDH44,OUT018,1989.5403740952402
FDH44,OUT027,3776.1511977384093
FDH44,OUT013,2439.0703697314825
FDG46,OUT018,1566.7941948935681
FDG46,OUT046,1993.8368415061093
FDG46,OUT017,1916.460891399702
FDG46,OUT035,1988.3494947559652
FDC58,OUT045,721.6525835937682
FDC58,OUT049,756.2620062241443
FDC58,OUT046,748.2890589294019
FDJ38,OUT045,2877.323397689661
FDJ38,OUT019,490.8088783774149
FDJ38,OUT027,5117.705372122895
FDS07,OUT027,3081.6424155353075
FDS07,OUT049,1826.0545354880085
FDS07,OUT045,1730.377070198841
FDS07,OUT035,1868.4698053846269
FDZ26,OUT019,596.8425623591261
FDZ26,OUT045,3769.8991027360166
NCX29,OUT027,3698.723365071348
NCX29,OUT018,1980.6313442981475
NCZ29,OUT027,3323.062218734695
NCZ29,OUT049,2119.184715907358
NCZ29,OUT035,2063.6470432425094
NCZ29,OUT017,2124.5887590879115
NCZ29,OUT018,1797.4902645733307
FDB53,OUT046,2475.1693132158603
FDB53,OUT013,2498.584040178059
FDB53,OUT018,2118.4554433780686
FDB53,OUT019,350.20534405943346
NCD07,OUT045,1693.5539320885862
NCD07,OUT027,3049.9462366068633
NCD07,OUT035,1839.8015085955267
NCD07,OUT018,1603.5962520124058
FDE53,OUT018,1430.0920391923253
FDE53,OUT019,278.00872456437884
FDE53,OUT049,1692.9711066947546
FDE53,OUT035,1821.3067482565814
FDE53,OUT013,1695.500946427391
DRJ49,OUT027,3419.063545627944
DRJ49,OUT046,2241.427371421646
DRJ49,OUT049,2166.8131757606957
FDE44,OUT027,1538.9172680165243
FDE44,OUT018,673.3203558682749
FDE44,OUT019,165.98336564765003
FDE44,OUT049,877.3040578785532
FDS50,OUT013,3607.5082635116532
FDS50,OUT035,3880.7353698759084
FDS50,OUT027,5770.313734569948
FDS50,OUT018,3093.765339851485
NCB19,OUT013,1338.0512231926778
NCB19,OUT045,1380.4292302705917
NCB19,OUT018,1238.2366000644258
NCY06,OUT035,2102.819622486478
NCY06,OUT049,2172.395018413801
NCY06,OUT013,2026.0990548548461
NCY06,OUT010,287.9198191491894
FDU01,OUT049,3273.1438322936574
FDU01,OUT018,2605.2144535158827
FDU01,OUT035,3108.956565783935
FDU01,OUT013,3201.766647616007
FDU01,OUT045,2716.6507743293587
FDI16,OUT019,179.00522596472493
FDI16,OUT017,849.8519717968197
FDI16,OUT045,853.6930546429492
FDI16,OUT049,885.0552941396699
FDR22,OUT013,1778.489442145716
FDR22,OUT035,1978.6353805362048
FDI40,OUT027,2806.0120004049995
FDI40,OUT013,1609.4954199750416
FDI40,OUT019,282.34842282081553
FDI40,OUT049,1615.667623216302
FDJ34,OUT045,1866.9207493626702
FDJ34,OUT035,2017.1432891994873
FDO21,OUT019,542.7483628102599
FDO21,OUT027,5928.06833430169
FDO21,OUT049,3902.6161928829074
FDO21,OUT045,3576.4092422709027
